Time	Vin
0.01404	1.64531
0.01404	1.64531
0.01405	1.64469
0.01405	1.64609
0.01406	1.64828
0.01406	1.64859
0.01406	1.64906
0.01407	1.65031
0.01407	1.65078
0.01408	1.65141
0.01408	1.65313
0.01408	1.65484
0.01409	1.65422
0.01409	1.65547
0.0141	1.65422
0.0141	1.65266
0.0141	1.65234
0.01411	1.65313
0.01411	1.65359
0.01412	1.65625
0.01412	1.65719
0.01412	1.65844
0.01413	1.6575
0.01413	1.65594
0.01414	1.65688
0.01414	1.65641
0.01414	1.65672
0.01415	1.65688
0.01415	1.65672
0.01416	1.65563
0.01416	1.65719
0.01416	1.66031
0.01417	1.66047
0.01417	1.66094
0.01418	1.66078
0.01418	1.66203
0.01418	1.6625
0.01419	1.66047
0.01419	1.66281
0.0142	1.66328
0.0142	1.66406
0.0142	1.66406
0.01421	1.66453
0.01421	1.66359
0.01422	1.66609
0.01422	1.66859
0.01422	1.66781
0.01423	1.66844
0.01423	1.66688
0.01424	1.66703
0.01424	1.66781
0.01424	1.66812
0.01425	1.66766
0.01425	1.66969
0.01426	1.66969
0.01426	1.66781
0.01426	1.66891
0.01427	1.67109
0.01427	1.67188
0.01428	1.67109
0.01428	1.67219
0.01428	1.67172
0.01429	1.67172
0.01429	1.67375
0.0143	1.67469
0.0143	1.67656
0.0143	1.67594
0.01431	1.67594
0.01431	1.67828
0.01432	1.67953
0.01432	1.68031
0.01432	1.67984
0.01433	1.67984
0.01433	1.68
0.01434	1.67859
0.01434	1.67859
0.01434	1.68
0.01435	1.67953
0.01435	1.67984
0.01436	1.68
0.01436	1.67906
0.01436	1.68031
0.01437	1.68078
0.01437	1.68313
0.01438	1.68313
0.01438	1.68313
0.01438	1.68234
0.01439	1.68313
0.01439	1.68438
0.0144	1.68484
0.0144	1.68672
0.0144	1.68516
0.01441	1.68531
0.01441	1.68516
0.01442	1.68641
0.01442	1.68719
0.01442	1.68594
0.01443	1.68813
0.01443	1.68922
0.01444	1.6925
0.01444	1.69281
0.01444	1.69219
0.01445	1.69328
0.01445	1.6925
0.01446	1.69172
0.01446	1.69016
0.01446	1.69281
0.01447	1.69281
0.01447	1.69344
0.01448	1.69609
0.01448	1.69703
0.01448	1.69609
0.01449	1.69781
0.01449	1.6975
0.0145	1.69781
0.0145	1.6975
0.0145	1.69891
0.01451	1.6975
0.01451	1.69828
0.01452	1.69891
0.01452	1.69984
0.01452	1.70094
0.01453	1.70141
0.01453	1.70031
0.01454	1.70094
0.01454	1.70156
0.01454	1.70109
0.01455	1.70266
0.01455	1.70344
0.01456	1.70422
0.01456	1.70672
0.01456	1.70766
0.01457	1.70672
0.01457	1.70719
0.01458	1.70797
0.01458	1.70969
0.01458	1.70953
0.01459	1.70875
0.01459	1.70953
0.0146	1.70875
0.0146	1.70828
0.0146	1.71
0.01461	1.71281
0.01461	1.71234
0.01462	1.71203
0.01462	1.71234
0.01462	1.71484
0.01463	1.71563
0.01463	1.71641
0.01464	1.71531
0.01464	1.71313
0.01464	1.71641
0.01465	1.71609
0.01465	1.71484
0.01466	1.71531
0.01466	1.71719
0.01466	1.71891
0.01467	1.71891
0.01467	1.71938
0.01468	1.71859
0.01468	1.71984
0.01468	1.72094
0.01469	1.72125
0.01469	1.72187
0.0147	1.72187
0.0147	1.72141
0.0147	1.72344
0.01471	1.72453
0.01471	1.72453
0.01472	1.72375
0.01472	1.72625
0.01472	1.72625
0.01473	1.72531
0.01473	1.72578
0.01474	1.7275
0.01474	1.72984
0.01474	1.73109
0.01475	1.73062
0.01475	1.72953
0.01476	1.72938
0.01476	1.72906
0.01476	1.73
0.01477	1.73062
0.01477	1.73062
0.01478	1.73188
0.01478	1.73203
0.01478	1.73391
0.01479	1.73359
0.01479	1.73359
0.0148	1.73484
0.0148	1.73609
0.0148	1.73797
0.01481	1.73563
0.01481	1.73484
0.01482	1.73547
0.01482	1.73406
0.01482	1.73563
0.01483	1.73547
0.01483	1.73484
0.01484	1.73641
0.01484	1.73484
0.01484	1.73641
0.01485	1.73688
0.01485	1.73875
0.01486	1.73719
0.01486	1.73891
0.01486	1.74078
0.01487	1.74047
0.01487	1.73969
0.01488	1.74016
0.01488	1.73953
0.01488	1.74125
0.01489	1.74281
0.01489	1.7425
0.0149	1.74172
0.0149	1.74297
0.0149	1.74453
0.01491	1.74375
0.01491	1.74281
0.01492	1.74203
0.01492	1.74359
0.01492	1.745
0.01493	1.74781
0.01493	1.74859
0.01494	1.75016
0.01494	1.75031
0.01494	1.74969
0.01495	1.74984
0.01495	1.75016
0.01496	1.75188
0.01496	1.75391
0.01496	1.75297
0.01497	1.75422
0.01497	1.75234
0.01498	1.75031
0.01498	1.75172
0.01498	1.75375
0.01499	1.75547
0.01499	1.75375
0.015	1.75422
0.015	1.75578
0.015	1.75703
0.01501	1.75828
0.01501	1.75781
0.01502	1.75922
0.01502	1.76031
0.01502	1.76047
0.01503	1.76156
0.01503	1.76156
0.01504	1.76359
0.01504	1.76203
0.01504	1.76203
0.01505	1.76234
0.01505	1.76234
0.01506	1.76359
0.01506	1.76281
0.01506	1.76359
0.01507	1.76594
0.01507	1.76453
0.01508	1.76484
0.01508	1.76656
0.01508	1.76641
0.01509	1.76688
0.01509	1.76609
0.0151	1.76609
0.0151	1.76641
0.0151	1.76562
0.01511	1.76688
0.01511	1.76938
0.01512	1.77062
0.01512	1.7725
0.01512	1.77266
0.01513	1.77266
0.01513	1.77125
0.01514	1.77266
0.01514	1.77141
0.01514	1.77219
0.01515	1.77266
0.01515	1.77328
0.01516	1.77375
0.01516	1.77406
0.01516	1.77422
0.01517	1.775
0.01517	1.77625
0.01518	1.77578
0.01518	1.77531
0.01518	1.77578
0.01519	1.77531
0.01519	1.77625
0.0152	1.77625
0.0152	1.77828
0.0152	1.77781
0.01521	1.77781
0.01521	1.78016
0.01522	1.78156
0.01522	1.78031
0.01522	1.78234
0.01523	1.78469
0.01523	1.78516
0.01524	1.78594
0.01524	1.78563
0.01524	1.78391
0.01525	1.78313
0.01525	1.78359
0.01526	1.78391
0.01526	1.78625
0.01526	1.78922
0.01527	1.78969
0.01527	1.79047
0.01528	1.79031
0.01528	1.79078
0.01528	1.79125
0.01529	1.7925
0.01529	1.79438
0.0153	1.79203
0.0153	1.78969
0.0153	1.79156
0.01531	1.79234
0.01531	1.79281
0.01532	1.7925
0.01532	1.79297
0.01532	1.79359
0.01533	1.79359
0.01533	1.79375
0.01534	1.79453
0.01534	1.79641
0.01534	1.79781
0.01535	1.79844
0.01535	1.79688
0.01536	1.79688
0.01536	1.79891
0.01536	1.79969
0.01537	1.80016
0.01537	1.79906
0.01538	1.79984
0.01538	1.80141
0.01538	1.80187
0.01539	1.80266
0.01539	1.80219
0.0154	1.80266
0.0154	1.80219
0.0154	1.80391
0.01541	1.80391
0.01541	1.80344
0.01542	1.80453
0.01542	1.80391
0.01542	1.80516
0.01543	1.80516
0.01543	1.80625
0.01544	1.80719
0.01544	1.8075
0.01544	1.80906
0.01545	1.80859
0.01545	1.81078
0.01546	1.80906
0.01546	1.80859
0.01546	1.80875
0.01547	1.80875
0.01547	1.81
0.01548	1.81188
0.01548	1.81109
0.01548	1.81125
0.01549	1.81109
0.01549	1.80875
0.0155	1.80922
0.0155	1.80906
0.0155	1.81203
0.01551	1.81359
0.01551	1.81406
0.01552	1.81609
0.01552	1.81688
0.01552	1.81766
0.01553	1.81891
0.01553	1.82016
0.01554	1.81875
0.01554	1.81844
0.01554	1.81813
0.01555	1.81844
0.01555	1.82047
0.01556	1.81937
0.01556	1.81969
0.01556	1.82016
0.01557	1.82078
0.01557	1.8225
0.01558	1.82016
0.01558	1.82094
0.01558	1.82172
0.01559	1.8225
0.01559	1.82453
0.0156	1.82703
0.0156	1.82703
0.0156	1.82781
0.01561	1.82656
0.01561	1.82781
0.01562	1.82828
0.01562	1.83109
0.01562	1.83094
0.01563	1.83016
0.01563	1.82984
0.01564	1.82906
0.01564	1.82891
0.01564	1.83031
0.01565	1.83031
0.01565	1.82953
0.01566	1.83156
0.01566	1.83359
0.01566	1.83422
0.01567	1.83469
0.01567	1.83344
0.01568	1.83469
0.01568	1.83438
0.01568	1.83391
0.01569	1.83344
0.01569	1.83359
0.0157	1.83312
0.0157	1.835
0.015704	1.83594
0.015708	1.83766
0.015712	1.83766
0.015716	1.83922
0.01572	1.83844
0.015724	1.83969
0.015728	1.83797
0.015732	1.84078
0.015736	1.84156
0.01574	1.84125
0.015744	1.83953
0.015748	1.83953
0.015752	1.83969
0.015756	1.84313
0.01576	1.84484
0.015764	1.84453
0.015768	1.84641
0.015772	1.84406
0.015776	1.84406
0.01578	1.84484
0.015784	1.84578
0.015788	1.84719
0.015792	1.84859
0.015796	1.84922
0.0158	1.85016
0.015804	1.85125
0.015808	1.85047
0.015812	1.84938
0.015816	1.85172
0.01582	1.85453
0.015824	1.85453
0.015828	1.85344
0.015832	1.85266
0.015836	1.85594
0.01584	1.85703
0.015844	1.8575
0.015848	1.85656
0.015852	1.85578
0.015856	1.855
0.01586	1.85578
0.015864	1.8575
0.015868	1.85906
0.015872	1.85797
0.015876	1.85797
0.01588	1.85938
0.015884	1.86
0.015888	1.85953
0.015892	1.85781
0.015896	1.85797
0.0159	1.85797
0.015904	1.85938
0.015908	1.86156
0.015912	1.86234
0.015916	1.86344
0.01592	1.86437
0.015924	1.86469
0.015928	1.86313
0.015932	1.86406
0.015936	1.86391
0.01594	1.86484
0.015944	1.86609
0.015948	1.86641
0.015952	1.86688
0.015956	1.86719
0.01596	1.86813
0.015964	1.86875
0.015968	1.86875
0.015972	1.86844
0.015976	1.86969
0.01598	1.87203
0.015984	1.87219
0.015988	1.87281
0.015992	1.87375
0.015996	1.87406
0.016	1.87328
0.016004	1.87094
0.016008	1.87125
0.016012	1.87375
0.016016	1.87406
0.01602	1.87359
0.016024	1.87297
0.016028	1.87281
0.016032	1.87406
0.016036	1.875
0.01604	1.87422
0.016044	1.87703
0.016048	1.87781
0.016052	1.87984
0.016056	1.88031
0.01606	1.88016
0.016064	1.88172
0.016068	1.88031
0.016072	1.88016
0.016076	1.88297
0.01608	1.88344
0.016084	1.88219
0.016088	1.88313
0.016092	1.88375
0.016096	1.88344
0.0161	1.88297
0.016104	1.88391
0.016108	1.88547
0.016112	1.88516
0.016116	1.88672
0.01612	1.88516
0.016124	1.88438
0.016128	1.88578
0.016132	1.88625
0.016136	1.88547
0.01614	1.88828
0.016144	1.89
0.016148	1.89109
0.016152	1.8925
0.016156	1.89328
0.01616	1.8925
0.016164	1.89359
0.016168	1.89406
0.016172	1.89641
0.016176	1.89641
0.01618	1.89594
0.016184	1.89609
0.016188	1.89641
0.016192	1.89609
0.016196	1.89594
0.0162	1.89766
0.016204	1.89922
0.016208	1.89922
0.016212	1.89922
0.016216	1.89859
0.01622	1.89797
0.016224	1.89859
0.016228	1.89938
0.016232	1.89922
0.016236	1.89813
0.01624	1.90016
0.016244	1.90172
0.016248	1.90344
0.016252	1.90453
0.016256	1.90219
0.01626	1.90375
0.016264	1.90656
0.016268	1.90297
0.016272	1.90344
0.016276	1.90406
0.01628	1.90453
0.016284	1.90469
0.016288	1.90578
0.016292	1.9075
0.016296	1.90859
0.0163	1.90828
0.016304	1.90828
0.016308	1.90906
0.016312	1.91156
0.016316	1.91219
0.01632	1.91188
0.016324	1.90953
0.016328	1.90953
0.016332	1.91266
0.016336	1.91484
0.01634	1.91281
0.016344	1.91281
0.016348	1.91422
0.016352	1.91484
0.016356	1.91484
0.01636	1.91563
0.016364	1.91641
0.016368	1.91641
0.016372	1.91672
0.016376	1.91625
0.01638	1.9175
0.016384	1.91844
0.016388	1.91828
0.016392	1.91828
0.016396	1.91672
0.0164	1.91641
0.016404	1.91672
0.016408	1.92031
0.016412	1.91969
0.016416	1.92078
0.01642	1.9225
0.016424	1.92297
0.016428	1.9225
0.016432	1.92328
0.016436	1.92406
0.01644	1.92438
0.016444	1.92359
0.016448	1.92453
0.016452	1.92531
0.016456	1.92531
0.01646	1.92563
0.016464	1.92734
0.016468	1.92687
0.016472	1.92703
0.016476	1.92484
0.01648	1.92484
0.016484	1.92531
0.016488	1.92578
0.016492	1.92578
0.016496	1.92938
0.0165	1.93141
0.016504	1.93297
0.016508	1.93344
0.016512	1.93219
0.016516	1.93344
0.01652	1.93469
0.016524	1.93469
0.016528	1.93344
0.016532	1.93375
0.016536	1.93297
0.01654	1.93656
0.016544	1.93672
0.016548	1.93578
0.016552	1.93547
0.016556	1.93672
0.01656	1.93578
0.016564	1.93781
0.016568	1.93875
0.016572	1.93859
0.016576	1.93953
0.01658	1.93859
0.016584	1.93953
0.016588	1.94062
0.016592	1.94078
0.016596	1.94156
0.0166	1.94281
0.016604	1.94313
0.016608	1.94203
0.016612	1.94125
0.016616	1.94281
0.01662	1.94406
0.016624	1.94406
0.016628	1.94359
0.016632	1.94641
0.016636	1.94719
0.01664	1.94688
0.016644	1.94875
0.016648	1.94937
0.016652	1.95047
0.016656	1.94766
0.01666	1.94734
0.016664	1.94891
0.016668	1.94875
0.016672	1.95047
0.016676	1.95172
0.01668	1.95297
0.016684	1.95578
0.016688	1.95547
0.016692	1.95578
0.016696	1.95531
0.0167	0.226719
0.016704	0.06625
0.016708	0.0610938
0.016712	0.0560938
0.016716	0.0528125
0.01672	0.0509375
0.016724	0.0507812
0.016728	0.0471875
0.016732	0.0479688
0.016736	0.0492188
0.01674	0.0479688
0.016744	0.0489063
0.016748	0.05
0.016752	0.0489063
0.016756	0.05
0.01676	0.04875
0.016764	0.05
0.016768	0.0489063
0.016772	0.048125
0.016776	0.0495313
0.01678	0.0521875
0.016784	0.0525
0.016788	0.0540625
0.016792	0.055
0.016796	0.0553125
0.0168	0.055
0.016804	0.0540625
0.016808	0.0540625
0.016812	0.0545313
0.016816	0.0548438
0.01682	0.05625
0.016824	0.0553125
0.016828	0.0576563
0.016832	0.0589063
0.016836	0.0590625
0.01684	0.0603125
0.016844	0.0598438
0.016848	0.059375
0.016852	0.0596875
0.016856	0.0603125
0.01686	0.0614063
0.016864	0.0639063
0.016868	0.06375
0.016872	0.065
0.016876	0.0657813
0.01688	0.0646875
0.016884	0.063125
0.016888	0.0623438
0.016892	0.0617188
0.016896	0.0609375
0.0169	0.0601563
0.016904	0.0617188
0.016908	0.0642188
0.016912	0.064375
0.016916	0.0634375
0.01692	0.063125
0.016924	0.0667188
0.016928	0.0671875
0.016932	0.0667188
0.016936	0.0671875
0.01694	0.0670313
0.016944	0.0678125
0.016948	0.0671875
0.016952	0.0667188
0.016956	0.0679688
0.01696	0.0703125
0.016964	0.0710938
0.016968	0.0720313
0.016972	0.07125
0.016976	0.07
0.01698	0.0704688
0.016984	0.0704688
0.016988	0.0715625
0.016992	0.0735938
0.016996	0.0751563
0.017	0.0748438
0.017004	0.0745313
0.017008	0.0740625
0.017012	0.0759375
0.017016	0.0779688
0.01702	0.0753125
0.017024	0.0760938
0.017028	0.0776562
0.017032	0.0785938
0.017036	0.0784375
0.01704	0.0789063
0.017044	0.0785938
0.017048	0.078125
0.017052	0.08
0.017056	0.0789063
0.01706	0.08
0.017064	0.0814063
0.017068	0.080625
0.017072	0.0817188
0.017076	0.0820312
0.01708	0.0809375
0.017084	0.0804688
0.017088	0.08
0.017092	0.079375
0.017096	0.080625
0.0171	0.0829688
0.017104	0.0840625
0.017108	0.0845313
0.017112	0.0826563
0.017116	0.0840625
0.01712	0.0854687
0.017124	0.0846875
0.017128	0.0853125
0.017132	0.0860938
0.017136	0.0853125
0.01714	0.0857813
0.017144	0.0873438
0.017148	0.08875
0.017152	0.0903125
0.017156	0.0890625
0.01716	0.0882813
0.017164	0.0903125
0.017168	0.0939063
0.017172	0.093125
0.017176	0.0934375
0.01718	0.0928125
0.017184	0.0946875
0.017188	0.0959375
0.017192	0.096875
0.017196	0.0971875
0.0172	0.0982813
0.017204	0.0989063
0.017208	0.0984375
0.017212	0.0996875
0.017216	0.100313
0.01722	0.0989063
0.017224	0.100781
0.017228	0.1025
0.017232	0.102031
0.017236	0.103281
0.01724	0.102969
0.017244	0.101719
0.017248	0.100938
0.017252	0.10125
0.017256	0.1025
0.01726	0.102813
0.017264	0.104063
0.017268	0.105625
0.017272	0.104844
0.017276	0.105313
0.01728	0.106094
0.017284	0.105313
0.017288	0.105781
0.017292	0.108438
0.017296	0.110938
0.0173	0.111094
0.017304	0.109375
0.017308	0.108906
0.017312	0.110469
0.017316	0.110938
0.01732	0.112188
0.017324	0.112656
0.017328	0.1125
0.017332	0.111094
0.017336	0.112969
0.01734	0.112656
0.017344	0.113906
0.017348	0.115781
0.017352	0.114688
0.017356	0.115469
0.01736	0.116719
0.017364	0.114219
0.017368	0.115938
0.017372	0.113906
0.017376	0.11375
0.01738	0.112969
0.017384	0.114219
0.017388	0.114531
0.017392	0.116563
0.017396	0.118281
0.0174	0.119531
0.017404	0.119219
0.017408	0.11875
0.017412	0.119531
0.017416	0.119844
0.01742	0.119531
0.017424	0.1175
0.017428	0.119063
0.017432	0.119531
0.017436	0.120781
0.01744	0.122813
0.017444	0.122656
0.017448	0.123594
0.017452	0.125313
0.017456	0.128437
0.01746	0.126875
0.017464	0.127344
0.017468	0.126875
0.017472	0.127656
0.017476	0.130469
0.01748	0.130469
0.017484	0.132188
0.017488	0.132812
0.017492	0.132812
0.017496	0.130781
0.0175	0.1325
0.017504	0.132812
0.017508	0.134063
0.017512	0.134844
0.017516	0.135313
0.01752	0.134219
0.017524	0.134063
0.017528	0.134531
0.017532	0.132969
0.017536	0.1325
0.01754	0.132969
0.017544	0.13375
0.017548	0.134531
0.017552	0.136094
0.017556	0.13625
0.01756	0.138281
0.017564	0.137813
0.017568	0.139531
0.017572	0.139375
0.017576	0.137344
0.01758	0.137031
0.017584	0.141563
0.017588	0.143594
0.017592	0.143125
0.017596	0.143906
0.0176	0.143438
0.017604	0.145156
0.017608	0.143438
0.017612	0.142969
0.017616	0.142969
0.01762	0.142344
0.017624	0.142656
0.017628	0.145
0.017632	0.145
0.017636	0.1475
0.01764	0.147031
0.017644	0.147656
0.017648	0.147969
0.017652	0.149688
0.017656	0.151719
0.01766	0.153281
0.017664	0.151094
0.017668	0.151719
0.017672	0.150313
0.017676	0.151563
0.01768	0.152031
0.017684	0.153594
0.017688	0.154375
0.017692	0.154531
0.017696	0.153281
0.0177	0.153594
0.0177	0.154063
0.01771	0.155313
0.01771	0.156094
0.01772	0.155781
0.01772	0.158438
0.01772	0.156094
0.01773	0.157656
0.01773	0.157344
0.01774	0.158594
0.01774	0.158594
0.01774	0.160625
0.01775	0.160156
0.01775	0.161875
0.01776	0.162188
0.01776	0.161406
0.01776	0.1625
0.01777	0.16125
0.01777	0.162188
0.01778	0.162656
0.01778	0.163438
0.01778	0.162969
0.01779	0.161719
0.01779	0.159688
0.0178	0.163281
0.0178	0.165469
0.0178	0.165469
0.01781	0.165938
0.01781	0.165313
0.01782	0.16625
0.01782	0.166563
0.01782	0.167031
0.01783	0.1675
0.01783	0.167344
0.01784	0.169375
0.01784	0.170781
0.01784	0.170781
0.01785	0.170313
0.01785	0.17
0.01786	0.16875
0.01786	0.170625
0.01786	0.171563
0.01787	0.170313
0.01787	0.171563
0.01788	0.171563
0.01788	0.174063
0.01788	0.176719
0.01789	0.176875
0.01789	0.175938
0.0179	0.177188
0.0179	0.177656
0.0179	0.18
0.01791	0.181563
0.01791	0.180469
0.01792	0.177969
0.01792	0.177656
0.01792	0.177969
0.01793	0.180156
0.01793	0.181563
0.01794	0.183594
0.01794	0.184531
0.01794	0.184219
0.01795	0.184844
0.01795	0.185313
0.01796	0.186094
0.01796	0.185625
0.01796	0.185313
0.01797	0.185
0.01797	0.182813
0.01798	0.183281
0.01798	0.185625
0.01798	0.184531
0.01799	0.187031
0.01799	0.188281
0.018	0.188594
0.018	0.189063
0.018	0.190313
0.01801	0.191875
0.01801	0.193125
0.01802	0.196406
0.01802	0.197813
0.01802	0.199219
0.01803	0.198438
0.01803	0.197188
0.01804	0.197969
0.01804	0.199063
0.01804	0.199531
0.01805	0.2
0.01805	0.2
0.01806	0.200313
0.01806	0.201094
0.01806	0.200781
0.01807	0.201094
0.01807	0.202813
0.01808	0.203281
0.01808	0.202813
0.01808	0.204844
0.01809	0.205313
0.01809	0.204375
0.0181	0.203594
0.0181	0.202813
0.0181	0.203281
0.01811	0.201875
0.01811	0.201875
0.01812	0.203906
0.01812	0.203281
0.01812	0.2025
0.01813	0.205625
0.01813	0.205938
0.01814	0.206563
0.01814	0.205313
0.01814	0.205938
0.01815	0.205156
0.01815	0.206875
0.01816	0.206406
0.01816	0.207969
0.01816	0.206563
0.01817	0.208125
0.01817	0.210156
0.01818	0.209688
0.01818	0.210469
0.01818	0.213438
0.01819	0.210625
0.01819	0.211406
0.0182	0.212031
0.0182	0.211719
0.0182	0.21375
0.01821	0.214531
0.01821	0.212969
0.01822	0.215313
0.01822	0.215781
0.01822	0.216563
0.01823	0.218125
0.01823	0.217813
0.01824	0.21625
0.01824	0.219063
0.01824	0.219844
0.01825	0.220781
0.01825	0.221563
0.01826	0.223438
0.01826	0.223594
0.01826	0.222188
0.01827	0.223125
0.01827	0.222656
0.01828	0.222656
0.01828	0.222656
0.01828	0.222188
0.01829	0.223125
0.01829	0.224844
0.0183	0.224375
0.0183	0.224375
0.0183	0.224219
0.01831	0.224219
0.01831	0.224375
0.01832	0.224688
0.01832	0.225469
0.01832	0.225156
0.01833	0.223438
0.01833	0.226719
0.01834	0.22875
0.01834	0.23
0.01834	0.228906
0.01835	0.232344
0.01835	0.232813
0.01836	0.233594
0.01836	0.234844
0.01836	0.234844
0.01837	0.234531
0.01837	0.236563
0.01838	0.237031
0.01838	0.237656
0.01838	0.237656
0.01839	0.234844
0.01839	0.236406
0.0184	0.238125
0.0184	0.237813
0.0184	0.236406
0.01841	0.236094
0.01841	0.236406
0.01842	0.237344
0.01842	0.235313
0.01842	0.238125
0.01843	0.241875
0.01843	0.241719
0.01844	0.240938
0.01844	0.2425
0.01844	0.241875
0.01845	0.242188
0.01845	0.243125
0.01846	0.241875
0.01846	0.241406
0.01846	0.2425
